variant_id,variant_type,n_slots_flipped,flips_applied,messages_flipped,n_events,E_mwh,unwarned_pct_E,short_lead_pct_E,actionable_unacted_pct_E,warned_pct_E,warned_n_events,warned_E_mwh,actionable_n_events,actionable_E_mwh,converter_n_events,converter_E_mwh,converter_same_warned_pct_E,converter_same_warned_n,big_event_bucket,big_event_same_warn,big_event_lead_h,big_event_same_n,delta_actionable_pp,rationale_quotes,is_frozen,is_adverse_joint,is_max_joint
joint_6slots,joint,6,brake_resistor_chp:pitch->converter|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,86.13605780303668,8.430200390035766,5.433741806927585,13.86394219696335,1006,1301.3391540581201,709,510.0382608307608,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-2.094427686927723,,False,False,False
joint_6slots,joint,6,brake_resistor_chp:pitch->converter|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,86.13605780303668,8.430200390035766,5.433741806927585,13.86394219696335,1006,1301.3391540581201,709,510.0382608307608,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-2.094427686927723,,False,False,False
joint_7slots,joint,7,brake_resistor_chp:pitch->converter|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,86.13605780303668,8.430200390035766,5.433741806927585,13.86394219696335,1006,1301.3391540581201,709,510.0382608307608,946,1696.3201041110958,2.4743689765659806,16,unwarned,False,,0,-2.094427686927723,,False,False,False
brake_resistor_chp:pitch->converter+time_sync:external->control,joint,2,brake_resistor_chp:pitch->converter|time_sync:external->control,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control,4213,9386.501584975991,83.58251668512122,8.435722629839901,7.981760685038895,16.417483314878798,1014,1541.0273315642671,718,749.2080932101663,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.4535911911835875,,False,False,False
joint_3slots,joint,3,brake_resistor_chp:pitch->converter|time_sync:external->control|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|warning:Cable overload->electrical,4213,9386.501584975991,83.58251668512122,8.435722629839901,7.981760685038895,16.417483314878798,1014,1541.0273315642671,718,749.2080932101663,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.4535911911835875,,False,False,False
joint_3slots,joint,3,brake_resistor_chp:pitch->converter|time_sync:external->control|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:High yaw load->external,4213,9386.501584975991,83.58251668512122,8.435722629839901,7.981760685038895,16.417483314878798,1014,1541.0273315642671,718,749.2080932101663,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.4535911911835875,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.58251668512122,8.435722629839901,7.981760685038895,16.417483314878798,1014,1541.0273315642671,718,749.2080932101663,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.4535911911835875,,False,False,False
joint_3slots,joint,3,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->pitch,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->pitch,4213,9386.501584975991,83.49752233220806,8.435722629839901,8.066755037952051,16.50247766779195,1015,1549.0053278476003,719,757.1860894934998,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5385855440967431,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->pitch|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,83.49752233220806,8.435722629839901,8.066755037952051,16.50247766779195,1015,1549.0053278476003,719,757.1860894934998,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5385855440967431,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->pitch|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,83.49752233220806,8.435722629839901,8.066755037952051,16.50247766779195,1015,1549.0053278476003,719,757.1860894934998,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5385855440967431,,False,False,False
joint_5slots,joint,5,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.49752233220806,8.435722629839901,8.066755037952051,16.50247766779195,1015,1549.0053278476003,719,757.1860894934998,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5385855440967431,,False,False,False
joint_3slots,joint,3,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->brake_hydraulic,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->brake_hydraulic,4213,9386.501584975991,83.49283994828872,8.437245761489462,8.06991429022183,16.507160051711292,1017,1549.444839888404,720,757.482632757876,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5417447963665216,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,83.49283994828872,8.437245761489462,8.06991429022183,16.507160051711292,1017,1549.444839888404,720,757.482632757876,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5417447963665216,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,83.49283994828872,8.437245761489462,8.06991429022183,16.507160051711292,1017,1549.444839888404,720,757.482632757876,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5417447963665216,,False,False,False
joint_5slots,joint,5,brake_resistor_chp:pitch->converter|time_sync:external->control|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.49283994828872,8.437245761489462,8.06991429022183,16.507160051711292,1017,1549.444839888404,720,757.482632757876,977,1741.3485003248225,4.327733408394787,28,actionable_unacted,True,46.393055555555556,3,0.5417447963665216,,False,False,False
joint_3slots,joint,3,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual,4213,9386.501584975991,85.87338661142093,8.435722629839901,5.690890758739194,14.126613388579093,1012,1325.994789622407,716,534.1755512683067,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.8372787351161142,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|warning:Cable overload->electrical,4213,9386.501584975991,85.87338661142093,8.435722629839901,5.690890758739194,14.126613388579093,1012,1325.994789622407,716,534.1755512683067,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.8372787351161142,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:High yaw load->external,4213,9386.501584975991,85.87338661142093,8.435722629839901,5.690890758739194,14.126613388579093,1012,1325.994789622407,716,534.1755512683067,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.8372787351161142,,False,False,False
joint_5slots,joint,5,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.87338661142093,8.435722629839901,5.690890758739194,14.126613388579093,1012,1325.994789622407,716,534.1755512683067,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.8372787351161142,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->pitch,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->pitch,4213,9386.501584975991,85.78839225850776,8.435722629839901,5.7758851116523475,14.21160774149225,1013,1333.9727859057407,717,542.1535475516399,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7522843822029603,,False,False,False
joint_5slots,joint,5,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->pitch|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,85.78839225850776,8.435722629839901,5.7758851116523475,14.21160774149225,1013,1333.9727859057407,717,542.1535475516399,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7522843822029603,,False,False,False
joint_5slots,joint,5,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,85.78839225850776,8.435722629839901,5.7758851116523475,14.21160774149225,1013,1333.9727859057407,717,542.1535475516399,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7522843822029603,,False,False,False
joint_6slots,joint,6,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.78839225850776,8.435722629839901,5.7758851116523475,14.21160774149225,1013,1333.9727859057407,717,542.1535475516399,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7522843822029603,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic,4213,9386.501584975991,85.78370987458842,8.437245761489462,5.779044363922129,14.21629012541159,1015,1334.4122979465442,718,542.4500908160163,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7491251299331791,,False,False,False
joint_5slots,joint,5,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,85.78370987458842,8.437245761489462,5.779044363922129,14.21629012541159,1015,1334.4122979465442,718,542.4500908160163,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7491251299331791,,False,False,False
joint_5slots,joint,5,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,85.78370987458842,8.437245761489462,5.779044363922129,14.21629012541159,1015,1334.4122979465442,718,542.4500908160163,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7491251299331791,,False,False,False
joint_6slots,joint,6,brake_resistor_chp:pitch->converter|time_sync:external->control|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.78370987458842,8.437245761489462,5.779044363922129,14.21629012541159,1015,1334.4122979465442,718,542.4500908160163,977,1741.3485003248225,4.327733408394787,28,unwarned,False,,0,-1.7491251299331791,,False,False,False
joint_3slots,joint,3,brake_resistor_chp:pitch->converter|time_sync:external->control|current_asymmetry:converter->generator,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:Current asymmetry->generator,4213,9386.501584975991,83.9382157930743,8.427796896609737,7.633987310315968,16.061784206925704,1002,1507.6396291585047,710,716.5643398796744,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,0.10581781646066002,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|current_asymmetry:converter->generator|cable_overload:converter->electrical,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:Current asymmetry->generator|warning:Cable overload->electrical,4213,9386.501584975991,83.9382157930743,8.427796896609737,7.633987310315968,16.061784206925704,1002,1507.6396291585047,710,716.5643398796744,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,0.10581781646066002,,False,False,False
joint_4slots,joint,4,brake_resistor_chp:pitch->converter|time_sync:external->control|current_asymmetry:converter->generator|high_yaw_load:yaw->external,warning:Error brake resistor CHP->converter|warning:Check time synchronization->control|warning:Time sync. failed (SNTP error)->control|stop:Current asymmetry->generator|stop:High yaw load->external,4213,9386.501584975991,83.9382157930743,8.427796896609737,7.633987310315968,16.061784206925704,1002,1507.6396291585047,710,716.5643398796744,946,1696.3201041110958,2.4743689765659806,16,actionable_unacted,True,46.393055555555556,3,0.10581781646066002,,False,False,False
